user_id,product_id,interaction_type,timestamp
U00497,P00221,view,2025-12-21 20:50:38.864894
U00300,P00039,view,2026-01-14 20:50:38.865302
U00154,P00003,click,2025-12-05 20:50:38.865699
U00003,P00751,view,2026-01-14 20:50:38.866102
U00214,P00218,view,2025-11-06 20:50:38.866449
U00024,P00865,view,2025-12-20 20:50:38.866789
U00329,P00821,view,2025-12-03 20:50:38.867108
U00316,P00718,view,2025-11-03 20:50:38.867531
U00249,P00710,view,2026-01-12 20:50:38.867859
U00001,P00446,view,2026-01-17 20:50:38.869351
U00094,P00212,click,2025-10-29 20:50:38.869915
U00174,P00289,view,2025-12-02 20:50:38.870496
U00074,P00396,view,2025-12-07 20:50:38.871734
U00192,P00978,click,2025-10-25 20:50:38.872659
U00143,P00821,click,2026-01-11 20:50:38.873256
U00263,P00693,click,2025-12-05 20:50:38.873808
U00496,P00066,click,2026-01-19 20:50:38.874359
U00372,P00481,view,2025-11-01 20:50:38.874924
U00415,P00198,add_to_cart,2025-12-21 20:50:38.875502
U00000,P00383,view,2025-12-06 20:50:38.876077
U00372,P00294,add_to_cart,2025-12-23 20:50:38.882496
U00069,P00121,click,2026-01-09 20:50:38.883033
U00492,P00958,view,2025-10-31 20:50:38.883598
U00239,P00925,view,2025-11-12 20:50:38.884181
U00393,P00548,view,2025-12-08 20:50:38.884769
U00192,P00616,view,2025-12-14 20:50:38.885346
U00428,P00123,view,2026-01-18 20:50:38.886177
U00400,P00307,click,2025-11-02 20:50:38.886655
U00151,P00477,add_to_cart,2025-12-05 20:50:38.887138
U00100,P00788,click,2025-10-22 20:50:38.888351
U00467,P00934,view,2026-01-09 20:50:38.888768
U00343,P00344,view,2025-11-17 20:50:38.908162
U00219,P00212,purchase,2025-11-26 20:50:38.908624
U00174,P00166,view,2025-12-28 20:50:38.909016
U00337,P00146,view,2025-11-27 20:50:38.909346
U00034,P00534,view,2025-11-07 20:50:38.909664
U00081,P00283,click,2025-10-22 20:50:38.909984
U00331,P00581,view,2025-11-10 20:50:38.910332
U00028,P00375,view,2026-01-10 20:50:38.911101
U00408,P00136,click,2026-01-12 20:50:38.911887
U00079,P00513,view,2026-01-11 20:50:38.912287
U00345,P00584,view,2025-11-19 20:50:38.912619
U00320,P00030,click,2025-11-24 20:50:38.913009
U00012,P00158,view,2025-11-19 20:50:38.913360
U00323,P00566,view,2025-12-08 20:50:38.913765
U00125,P00258,view,2025-12-25 20:50:38.914332
U00350,P00453,view,2025-11-11 20:50:38.914695
U00182,P00706,click,2026-01-10 20:50:38.915096
U00444,P00411,view,2025-10-30 20:50:38.915528
U00264,P00846,click,2025-10-29 20:50:38.915903
U00262,P00858,view,2025-12-22 20:50:38.916228
U00466,P00802,view,2026-01-09 20:50:38.916537
U00146,P00959,add_to_cart,2025-11-03 20:50:38.916842
U00159,P00439,view,2026-01-14 20:50:38.917146
U00014,P00635,add_to_cart,2025-12-19 20:50:38.917447
U00232,P00214,add_to_cart,2025-12-19 20:50:38.917750
U00291,P00975,click,2025-11-08 20:50:38.918054
U00464,P00369,click,2025-12-19 20:50:38.918544
U00359,P00272,click,2025-12-24 20:50:38.919674
U00073,P00060,view,2025-12-06 20:50:38.920319
U00306,P00939,click,2025-11-16 20:50:38.920859
U00435,P00915,view,2025-11-02 20:50:38.921416
U00106,P00211,view,2025-11-19 20:50:38.921976
U00386,P00837,purchase,2025-12-17 20:50:38.922543
U00052,P00522,view,2025-11-10 20:50:38.923105
U00103,P00249,add_to_cart,2025-11-17 20:50:38.923626
U00211,P00581,view,2026-01-10 20:50:38.924131
U00451,P00724,purchase,2025-12-24 20:50:38.924745
U00470,P00764,click,2026-01-14 20:50:38.925338
U00048,P00680,view,2025-12-15 20:50:38.925887
U00341,P00798,add_to_cart,2025-12-01 20:50:38.926808
U00411,P00858,view,2025-10-22 20:50:38.928482
U00219,P00562,view,2025-12-27 20:50:38.929038
U00220,P00120,view,2025-12-22 20:50:38.929596
U00446,P00518,add_to_cart,2026-01-11 20:50:38.930297
U00412,P00766,view,2025-12-27 20:50:38.931063
U00143,P00674,view,2025-12-06 20:50:38.931920
U00112,P00342,purchase,2025-12-19 20:50:38.932465
U00250,P00872,purchase,2025-12-04 20:50:38.932957
U00344,P00273,view,2025-12-01 20:50:38.933433
U00314,P00776,view,2025-11-28 20:50:38.933896
U00133,P00999,click,2025-11-15 20:50:38.934698
U00150,P00370,click,2025-12-30 20:50:38.936781
U00084,P00903,view,2025-11-07 20:50:38.937421
U00147,P00165,click,2026-01-04 20:50:38.938189
U00011,P00948,view,2025-10-31 20:50:38.938757
U00070,P00101,view,2025-11-28 20:50:38.939294
U00296,P00137,view,2025-11-08 20:50:38.939819
U00214,P00855,view,2025-11-12 20:50:38.940248
U00475,P00257,view,2026-01-05 20:50:38.940716
U00073,P00480,add_to_cart,2026-01-13 20:50:38.941204
U00443,P00353,view,2026-01-03 20:50:38.941663
U00384,P00514,view,2025-11-27 20:50:38.942261
U00364,P00618,view,2025-11-04 20:50:38.943593
U00483,P00189,view,2025-12-10 20:50:38.944081
U00359,P00974,view,2025-11-24 20:50:38.944595
U00299,P00171,click,2025-12-18 20:50:38.945067
U00350,P00535,add_to_cart,2026-01-02 20:50:38.945845
U00037,P00598,view,2026-01-05 20:50:38.946737
U00154,P00330,view,2025-10-27 20:50:38.947309
U00190,P00368,add_to_cart,2025-12-27 20:50:38.947853
U00075,P00493,click,2025-12-13 20:50:38.948368
U00457,P00885,view,2025-11-10 20:50:38.948995
U00438,P00190,click,2025-10-22 20:50:38.949456
U00342,P00782,click,2026-01-19 20:50:38.950142
U00146,P00741,add_to_cart,2025-11-17 20:50:38.951188
U00370,P00045,click,2026-01-02 20:50:38.951832
U00191,P00040,view,2025-11-14 20:50:38.952375
U00149,P00265,click,2026-01-13 20:50:38.952886
U00234,P00627,view,2025-12-21 20:50:38.953435
U00332,P00677,click,2026-01-02 20:50:38.954000
U00047,P00241,view,2025-11-09 20:50:38.954982
U00348,P00053,add_to_cart,2026-01-01 20:50:38.955421
U00396,P00468,view,2025-11-24 20:50:38.955879
U00330,P00199,click,2025-12-31 20:50:38.956216
U00355,P00606,view,2025-11-08 20:50:38.956544
U00357,P00995,click,2025-12-10 20:50:38.956860
U00032,P00169,click,2025-11-30 20:50:38.957173
U00249,P00240,view,2025-11-24 20:50:38.957598
U00006,P00172,view,2025-11-28 20:50:38.958202
U00322,P00890,view,2026-01-02 20:50:38.959051
U00434,P00690,add_to_cart,2025-11-14 20:50:38.959619
U00218,P00302,view,2026-01-05 20:50:38.959985
U00034,P00725,purchase,2025-12-31 20:50:38.960314
U00013,P00323,add_to_cart,2026-01-13 20:50:38.960629
U00456,P00192,add_to_cart,2025-10-25 20:50:38.960944
U00265,P00363,view,2025-12-16 20:50:38.961260
U00064,P00139,view,2025-12-18 20:50:38.961579
U00395,P00214,purchase,2025-11-11 20:50:38.961891
U00104,P00943,view,2025-12-23 20:50:38.962202
U00216,P00405,add_to_cart,2025-10-25 20:50:38.962523
U00295,P00421,view,2025-11-15 20:50:38.962841
U00085,P00763,add_to_cart,2025-10-23 20:50:38.963165
U00276,P00209,click,2025-11-17 20:50:38.963772
U00370,P00345,click,2026-01-09 20:50:38.964139
U00357,P00955,view,2026-01-18 20:50:38.964558
U00436,P00924,view,2025-10-25 20:50:38.964983
U00129,P00989,click,2025-12-14 20:50:38.965328
U00456,P00803,view,2025-11-04 20:50:38.965658
U00068,P00905,view,2025-12-03 20:50:38.966041
U00469,P00451,view,2025-11-08 20:50:38.966638
U00366,P00324,add_to_cart,2026-01-05 20:50:38.967390
U00443,P00120,view,2025-12-17 20:50:38.967769
U00318,P00382,view,2026-01-08 20:50:38.968094
U00464,P00005,click,2025-12-23 20:50:38.968407
U00191,P00037,view,2025-10-28 20:50:38.968717
U00496,P00078,add_to_cart,2026-01-19 20:50:38.969024
U00039,P00264,view,2025-12-08 20:50:38.969502
U00149,P00317,view,2025-11-20 20:50:38.970003
U00176,P00240,click,2025-11-13 20:50:38.970510
U00366,P00902,click,2025-10-21 20:50:38.971061
U00328,P00020,view,2026-01-13 20:50:38.971634
U00110,P00223,purchase,2025-11-15 20:50:38.972178
U00295,P00533,click,2026-01-15 20:50:38.972731
U00146,P00027,view,2026-01-11 20:50:38.973278
U00031,P00667,view,2025-12-16 20:50:38.973823
U00123,P00017,view,2025-11-29 20:50:38.974371
U00197,P00731,add_to_cart,2025-12-07 20:50:38.975049
U00038,P00536,click,2025-12-08 20:50:38.975834
U00097,P00795,click,2025-10-28 20:50:38.976435
U00052,P00610,view,2025-10-29 20:50:38.977016
U00111,P00209,view,2025-11-22 20:50:38.978078
U00163,P00174,view,2026-01-13 20:50:38.978912
U00100,P00445,view,2025-10-30 20:50:38.979783
U00006,P00819,view,2025-11-29 20:50:38.980560
U00264,P00318,add_to_cart,2025-12-02 20:50:38.981182
U00144,P00066,view,2025-11-18 20:50:38.981795
U00430,P00186,add_to_cart,2025-11-10 20:50:38.982665
U00134,P00493,view,2025-11-03 20:50:38.983467
U00019,P00928,view,2025-11-21 20:50:38.984015
U00404,P00976,add_to_cart,2026-01-06 20:50:38.984582
U00207,P00506,add_to_cart,2025-11-13 20:50:38.985205
U00355,P00095,click,2025-10-21 20:50:38.985735
U00104,P00432,view,2026-01-06 20:50:38.986109
U00223,P00509,view,2025-12-04 20:50:38.986430
U00264,P00297,add_to_cart,2025-11-26 20:50:38.986743
U00409,P00552,click,2025-11-26 20:50:38.987056
U00057,P00816,view,2025-11-07 20:50:38.987429
U00240,P00458,add_to_cart,2025-12-01 20:50:38.987828
U00224,P00023,view,2025-11-14 20:50:38.988163
U00103,P00259,click,2025-12-30 20:50:38.988484
U00211,P00143,view,2026-01-14 20:50:38.988802
U00368,P00910,view,2026-01-16 20:50:38.989119
U00170,P00120,purchase,2025-11-12 20:50:38.989444
U00106,P00619,view,2025-12-18 20:50:38.989999
U00182,P00425,click,2026-01-11 20:50:38.990702
U00301,P00504,view,2025-12-09 20:50:38.991344
U00225,P00791,click,2025-11-11 20:50:38.991713
U00189,P00695,view,2025-12-20 20:50:38.992041
U00126,P00060,click,2025-11-05 20:50:38.992372
U00394,P00510,click,2025-12-30 20:50:38.992700
U00144,P00701,view,2025-11-29 20:50:38.993051
U00337,P00841,view,2025-11-21 20:50:38.993409
U00463,P00497,click,2025-11-19 20:50:38.993760
U00171,P00528,click,2026-01-11 20:50:38.994084
U00348,P00488,view,2025-12-16 20:50:38.994406
U00475,P00390,view,2025-11-10 20:50:38.994714
U00248,P00791,click,2025-12-24 20:50:38.995016
U00002,P00738,add_to_cart,2025-12-25 20:50:38.995514
U00003,P00608,view,2025-11-15 20:50:38.995903
U00174,P00952,view,2025-11-21 20:50:38.996455
U00091,P00005,view,2025-12-01 20:50:38.996839
U00220,P00371,click,2025-10-29 20:50:38.997166
U00113,P00706,view,2026-01-11 20:50:38.997613
U00326,P00531,view,2025-10-21 20:50:38.997966
U00031,P00655,view,2026-01-03 20:50:38.998286
U00447,P00088,click,2025-12-12 20:50:38.998598
U00218,P00215,view,2025-12-20 20:50:38.998986
U00002,P00882,add_to_cart,2025-11-21 20:50:38.999377
U00418,P00257,view,2026-01-19 20:50:38.999706
U00274,P00184,add_to_cart,2025-11-20 20:50:39.000018
U00064,P00461,add_to_cart,2026-01-18 20:50:39.000329
U00327,P00621,view,2025-12-22 20:50:39.000634
U00284,P00885,add_to_cart,2025-12-29 20:50:39.000938
U00486,P00306,view,2025-11-20 20:50:39.001241
U00240,P00579,view,2026-01-05 20:50:39.001542
U00061,P00443,add_to_cart,2025-11-16 20:50:39.001847
U00149,P00462,view,2026-01-03 20:50:39.002150
U00354,P00888,click,2025-10-28 20:50:39.002457
U00258,P00568,add_to_cart,2025-12-25 20:50:39.002767
U00000,P00474,click,2026-01-12 20:50:39.003072
U00004,P00758,view,2026-01-09 20:50:39.003375
U00074,P00719,view,2026-01-01 20:50:39.003681
U00366,P00043,add_to_cart,2026-01-01 20:50:39.004103
U00099,P00211,view,2025-12-13 20:50:39.004451
U00250,P00519,view,2025-10-25 20:50:39.004766
U00493,P00220,view,2025-10-27 20:50:39.005073
U00247,P00027,add_to_cart,2025-10-23 20:50:39.005418
U00339,P00267,view,2025-11-20 20:50:39.005876
U00048,P00301,click,2025-11-26 20:50:39.006370
U00478,P00360,view,2025-11-06 20:50:39.006752
U00298,P00989,click,2026-01-06 20:50:39.007080
U00192,P00938,view,2025-11-02 20:50:39.007394
U00222,P00331,view,2025-11-29 20:50:39.007704
U00206,P00150,click,2025-11-28 20:50:39.008009
U00151,P00336,view,2025-11-02 20:50:39.008314
U00370,P00064,click,2025-11-13 20:50:39.008617
U00437,P00756,view,2025-12-14 20:50:39.008994
U00398,P00773,view,2026-01-17 20:50:39.009341
U00314,P00475,click,2025-12-31 20:50:39.009764
U00082,P00487,add_to_cart,2025-12-14 20:50:39.010100
U00483,P00733,view,2025-10-25 20:50:39.010412
U00194,P00294,click,2025-12-04 20:50:39.010720
U00100,P00241,click,2025-11-01 20:50:39.011024
U00102,P00156,purchase,2025-12-27 20:50:39.011326
U00065,P00848,add_to_cart,2025-11-06 20:50:39.011626
U00038,P00251,click,2025-12-19 20:50:39.011923
U00319,P00345,click,2025-11-22 20:50:39.012283
U00010,P00569,view,2025-12-14 20:50:39.012600
U00244,P00906,click,2025-11-27 20:50:39.012905
U00025,P00133,click,2025-12-08 20:50:39.013206
U00252,P00923,click,2025-11-05 20:50:39.013646
U00058,P00082,view,2025-12-08 20:50:39.014004
U00019,P00150,click,2026-01-07 20:50:39.014338
U00022,P00895,view,2025-10-21 20:50:39.014728
U00424,P00492,add_to_cart,2025-11-27 20:50:39.015094
U00004,P00940,view,2026-01-15 20:50:39.015413
U00068,P00096,view,2025-11-09 20:50:39.015723
U00292,P00820,click,2025-10-26 20:50:39.016026
U00133,P00708,add_to_cart,2025-12-07 20:50:39.016339
U00306,P00250,view,2025-11-09 20:50:39.016644
U00470,P00803,add_to_cart,2025-12-22 20:50:39.016946
U00163,P00902,view,2025-11-16 20:50:39.017248
U00365,P00834,view,2025-11-18 20:50:39.017550
U00457,P00542,view,2025-12-27 20:50:39.017852
U00055,P00436,view,2025-11-29 20:50:39.018150
U00241,P00590,click,2025-12-18 20:50:39.018449
U00196,P00604,view,2025-10-21 20:50:39.018748
U00258,P00541,add_to_cart,2025-10-30 20:50:39.019082
U00198,P00823,add_to_cart,2025-10-25 20:50:39.019566
U00425,P00292,view,2025-12-31 20:50:39.020078
U00011,P00962,add_to_cart,2026-01-08 20:50:39.020620
U00482,P00604,purchase,2025-11-17 20:50:39.021321
U00354,P00310,view,2025-10-27 20:50:39.022021
U00208,P00216,view,2026-01-01 20:50:39.022589
U00398,P00440,click,2025-12-11 20:50:39.023134
U00201,P00134,click,2025-12-17 20:50:39.023687
U00439,P00434,add_to_cart,2025-12-29 20:50:39.024274
U00368,P00964,view,2026-01-03 20:50:39.024832
U00148,P00131,view,2026-01-15 20:50:39.025361
U00352,P00132,add_to_cart,2025-10-25 20:50:39.025897
U00336,P00086,view,2025-11-11 20:50:39.026434
U00200,P00503,click,2026-01-08 20:50:39.026965
U00155,P00425,click,2025-12-02 20:50:39.027514
U00404,P00826,view,2026-01-08 20:50:39.028051
U00301,P00741,view,2025-12-07 20:50:39.028564
U00143,P00460,view,2026-01-01 20:50:39.029202
U00253,P00919,add_to_cart,2025-11-29 20:50:39.029791
U00488,P00194,click,2026-01-12 20:50:39.030320
U00450,P00127,click,2025-12-25 20:50:39.030842
U00120,P00788,view,2025-11-27 20:50:39.031374
U00432,P00256,click,2025-12-23 20:50:39.031889
U00195,P00967,click,2025-12-25 20:50:39.032469
U00415,P00074,view,2026-01-12 20:50:39.032976
U00029,P00107,click,2025-11-05 20:50:39.033456
U00026,P00672,click,2025-11-04 20:50:39.033955
U00301,P00757,view,2025-11-10 20:50:39.034471
U00227,P00158,click,2026-01-19 20:50:39.034977
U00414,P00123,add_to_cart,2025-11-12 20:50:39.035497
U00495,P00057,view,2025-11-13 20:50:39.035857
U00329,P00270,purchase,2025-12-21 20:50:39.036177
U00171,P00079,click,2025-12-15 20:50:39.036483
U00033,P00746,view,2025-11-04 20:50:39.036788
U00387,P00543,view,2025-10-24 20:50:39.037210
U00025,P00167,click,2025-12-21 20:50:39.037556
U00025,P00463,add_to_cart,2025-10-21 20:50:39.037875
U00112,P00860,click,2025-11-27 20:50:39.038187
U00217,P00626,view,2025-11-27 20:50:39.038496
U00201,P00251,view,2025-10-29 20:50:39.038806
U00012,P00666,click,2026-01-09 20:50:39.039112
U00071,P00680,purchase,2025-10-25 20:50:39.039416
U00325,P00413,view,2026-01-11 20:50:39.039725
U00178,P00607,add_to_cart,2025-11-07 20:50:39.040043
U00155,P00259,click,2025-10-22 20:50:39.040359
U00131,P00930,click,2026-01-19 20:50:39.040668
U00446,P00181,view,2025-12-22 20:50:39.040969
U00037,P00320,purchase,2026-01-08 20:50:39.041269
U00018,P00446,purchase,2025-10-24 20:50:39.041570
U00280,P00870,add_to_cart,2025-10-25 20:50:39.041889
U00399,P00912,click,2026-01-18 20:50:39.042193
U00441,P00621,click,2025-11-17 20:50:39.042496
U00476,P00555,view,2025-11-23 20:50:39.042801
U00316,P00807,click,2026-01-02 20:50:39.043117
U00048,P00981,click,2026-01-04 20:50:39.043417
U00382,P00377,view,2025-10-26 20:50:39.043720
U00216,P00621,click,2025-11-20 20:50:39.044020
U00208,P00134,click,2025-12-05 20:50:39.044324
U00331,P00960,view,2026-01-06 20:50:39.044629
U00207,P00839,add_to_cart,2025-11-26 20:50:39.044942
U00245,P00424,click,2026-01-07 20:50:39.045407
U00260,P00853,view,2025-11-30 20:50:39.045747
U00445,P00218,add_to_cart,2025-10-27 20:50:39.046063
U00271,P00666,click,2025-12-23 20:50:39.046372
U00209,P00655,add_to_cart,2025-11-25 20:50:39.046681
U00278,P00844,click,2025-10-26 20:50:39.046988
U00341,P00336,view,2026-01-08 20:50:39.047293
U00373,P00189,click,2025-10-30 20:50:39.047598
U00082,P00699,view,2025-11-29 20:50:39.047906
U00088,P00493,click,2025-12-27 20:50:39.048211
U00217,P00206,view,2025-11-24 20:50:39.048515
U00263,P00891,add_to_cart,2025-11-15 20:50:39.048820
U00005,P00338,click,2025-10-23 20:50:39.049126
U00099,P00402,view,2025-11-30 20:50:39.049437
U00043,P00788,add_to_cart,2025-12-09 20:50:39.049752
U00086,P00366,view,2025-10-29 20:50:39.050065
U00308,P00711,click,2025-11-12 20:50:39.050386
U00495,P00177,click,2025-11-21 20:50:39.050694
U00149,P00746,click,2025-12-20 20:50:39.050997
U00413,P00068,view,2025-11-12 20:50:39.051297
U00054,P00572,view,2025-12-07 20:50:39.051600
U00318,P00583,view,2025-11-21 20:50:39.051912
U00077,P00537,view,2025-11-03 20:50:39.052220
U00428,P00595,view,2025-12-13 20:50:39.052524
U00012,P00479,click,2025-12-26 20:50:39.052826
U00467,P00648,click,2025-11-12 20:50:39.053216
U00012,P00114,view,2026-01-10 20:50:39.053602
U00470,P00385,click,2025-12-13 20:50:39.054154
U00063,P00438,click,2026-01-06 20:50:39.054540
U00456,P00328,add_to_cart,2025-12-01 20:50:39.054873
U00168,P00730,view,2025-11-06 20:50:39.055195
U00096,P00405,click,2026-01-02 20:50:39.055507
U00302,P00661,purchase,2025-12-05 20:50:39.055816
U00444,P00533,view,2026-01-08 20:50:39.056121
U00273,P00668,click,2026-01-09 20:50:39.056423
U00331,P00117,view,2025-12-11 20:50:39.056725
U00269,P00836,view,2026-01-12 20:50:39.057032
U00446,P00710,click,2026-01-14 20:50:39.057333
U00002,P00424,click,2025-12-27 20:50:39.057649
U00134,P00211,view,2025-10-21 20:50:39.057955
U00326,P00714,view,2025-11-23 20:50:39.058260
U00287,P00612,add_to_cart,2025-11-18 20:50:39.058570
U00178,P00428,click,2026-01-13 20:50:39.058890
U00320,P00733,view,2026-01-17 20:50:39.059204
U00396,P00593,view,2025-12-25 20:50:39.059512
U00009,P00102,view,2025-12-31 20:50:39.059817
U00174,P00090,click,2026-01-11 20:50:39.060116
U00329,P00367,click,2025-10-31 20:50:39.060416
U00018,P00408,view,2025-12-29 20:50:39.060722
U00292,P00953,click,2026-01-17 20:50:39.061027
U00205,P00157,click,2025-11-04 20:50:39.061329
U00176,P00715,view,2025-12-27 20:50:39.061628
U00082,P00903,view,2025-12-26 20:50:39.061937
U00208,P00118,click,2026-01-04 20:50:39.062250
U00324,P00337,click,2025-12-01 20:50:39.062556
U00086,P00665,add_to_cart,2026-01-18 20:50:39.062859
U00400,P00628,purchase,2025-10-30 20:50:39.063165
U00100,P00719,view,2026-01-02 20:50:39.063482
U00415,P00461,view,2025-12-28 20:50:39.063796
U00463,P00043,view,2025-10-21 20:50:39.064100
U00216,P00143,view,2025-10-22 20:50:39.064404
U00412,P00105,click,2025-12-04 20:50:39.064703
U00122,P00441,view,2025-10-30 20:50:39.065012
U00147,P00537,purchase,2025-10-22 20:50:39.065323
U00414,P00717,view,2025-10-23 20:50:39.065623
U00047,P00409,add_to_cart,2025-12-15 20:50:39.065922
U00156,P00280,view,2025-10-27 20:50:39.066222
U00492,P00815,click,2025-11-28 20:50:39.066520
U00347,P00747,click,2025-11-17 20:50:39.066819
U00130,P00340,view,2025-12-02 20:50:39.067118
U00277,P00412,add_to_cart,2025-12-24 20:50:39.067416
U00185,P00891,click,2025-12-18 20:50:39.067717
U00481,P00879,view,2025-12-18 20:50:39.068025
U00169,P00751,click,2025-12-15 20:50:39.068338
U00194,P00294,click,2025-11-10 20:50:39.068666
U00499,P00654,click,2025-11-27 20:50:39.068987
U00181,P00450,add_to_cart,2025-11-15 20:50:39.069480
U00101,P00392,click,2025-12-16 20:50:39.070001
U00259,P00965,view,2025-12-13 20:50:39.070523
U00287,P00912,click,2025-12-21 20:50:39.071018
U00338,P00518,add_to_cart,2025-12-05 20:50:39.071503
U00335,P00613,click,2025-11-26 20:50:39.072025
U00322,P00613,view,2025-11-27 20:50:39.072553
U00426,P00245,view,2025-11-25 20:50:39.073101
U00200,P00869,add_to_cart,2025-11-14 20:50:39.073644
U00160,P00728,view,2026-01-16 20:50:39.074179
U00440,P00392,click,2025-11-22 20:50:39.074705
U00242,P00017,view,2025-11-20 20:50:39.075237
U00002,P00390,add_to_cart,2025-11-03 20:50:39.075774
U00148,P00067,view,2025-10-28 20:50:39.076292
U00209,P00811,click,2025-11-02 20:50:39.076937
U00287,P00418,view,2025-10-28 20:50:39.077529
U00128,P00135,view,2025-11-25 20:50:39.078176
U00305,P00626,click,2025-11-12 20:50:39.078706
U00016,P00154,view,2025-12-11 20:50:39.079223
U00163,P00260,click,2025-12-04 20:50:39.079750
U00369,P00246,view,2025-12-28 20:50:39.080265
U00272,P00978,view,2025-11-21 20:50:39.080762
U00084,P00344,click,2026-01-18 20:50:39.081277
U00026,P00756,view,2025-12-15 20:50:39.081810
U00088,P00969,add_to_cart,2025-11-03 20:50:39.082315
U00388,P00864,view,2026-01-14 20:50:39.082866
U00356,P00393,view,2025-12-21 20:50:39.083398
U00468,P00190,click,2026-01-01 20:50:39.083903
U00432,P00093,purchase,2025-12-10 20:50:39.084434
U00138,P00571,click,2025-12-06 20:50:39.085172
U00341,P00791,click,2025-10-24 20:50:39.085829
U00002,P00052,view,2026-01-16 20:50:39.086205
U00032,P00608,view,2025-12-08 20:50:39.086540
U00286,P00421,purchase,2026-01-05 20:50:39.086860
U00181,P00400,view,2026-01-03 20:50:39.087168
U00352,P00220,click,2026-01-19 20:50:39.087472
U00153,P00715,purchase,2026-01-17 20:50:39.087770
U00336,P00672,view,2025-11-09 20:50:39.088073
U00048,P00320,view,2025-12-07 20:50:39.088375
U00116,P00807,add_to_cart,2026-01-02 20:50:39.088676
U00465,P00457,view,2025-12-17 20:50:39.088975
U00395,P00276,click,2025-10-25 20:50:39.089284
U00350,P00007,view,2025-12-22 20:50:39.089586
U00384,P00475,view,2025-12-08 20:50:39.089889
U00096,P00450,view,2026-01-07 20:50:39.090199
U00057,P00199,view,2025-10-27 20:50:39.090503
U00180,P00476,click,2025-12-15 20:50:39.090802
U00444,P00274,view,2025-12-05 20:50:39.091100
U00094,P00915,add_to_cart,2025-12-17 20:50:39.091405
U00076,P00708,click,2025-10-25 20:50:39.091703
U00194,P00698,add_to_cart,2025-10-26 20:50:39.092002
U00176,P00789,view,2026-01-13 20:50:39.092300
U00268,P00960,view,2025-12-22 20:50:39.092599
U00270,P00418,view,2025-10-25 20:50:39.093006
U00179,P00373,view,2025-12-07 20:50:39.093361
U00488,P00063,view,2025-10-31 20:50:39.093677
U00387,P00179,view,2026-01-14 20:50:39.093986
U00408,P00891,click,2025-10-31 20:50:39.094292
U00041,P00517,click,2025-12-09 20:50:39.094595
U00048,P00579,view,2025-10-26 20:50:39.094898
U00461,P00536,add_to_cart,2025-12-06 20:50:39.095201
U00424,P00316,view,2025-10-24 20:50:39.095501
U00112,P00206,click,2025-10-22 20:50:39.095811
U00016,P00634,add_to_cart,2025-11-27 20:50:39.096123
U00069,P00247,view,2025-11-11 20:50:39.096427
U00432,P00833,view,2025-11-22 20:50:39.096833
U00102,P00525,view,2025-12-18 20:50:39.097182
U00197,P00871,view,2026-01-02 20:50:39.097677
U00433,P00049,view,2025-12-10 20:50:39.098432
U00425,P00155,view,2025-11-26 20:50:39.099065
U00368,P00784,click,2025-12-29 20:50:39.099675
U00389,P00450,view,2026-01-07 20:50:39.100169
U00088,P00865,click,2026-01-16 20:50:39.100695
U00263,P00044,view,2026-01-04 20:50:39.101210
U00261,P00550,purchase,2025-10-28 20:50:39.101554
U00226,P00462,view,2026-01-18 20:50:39.101872
U00301,P00859,click,2026-01-12 20:50:39.102191
U00217,P00746,click,2026-01-09 20:50:39.102500
U00308,P00114,add_to_cart,2025-12-20 20:50:39.102825
U00010,P00981,click,2025-12-20 20:50:39.103142
U00472,P00681,click,2025-12-07 20:50:39.103448
U00486,P00368,view,2025-11-17 20:50:39.103755
U00481,P00770,view,2025-12-08 20:50:39.104181
U00016,P00865,click,2025-11-02 20:50:39.104525
U00420,P00137,click,2026-01-01 20:50:39.104845
U00469,P00967,add_to_cart,2025-10-25 20:50:39.105154
U00360,P00754,click,2025-11-24 20:50:39.105465
U00116,P00849,click,2026-01-07 20:50:39.105772
U00485,P00090,view,2025-12-23 20:50:39.106077
U00143,P00958,click,2025-11-13 20:50:39.106380
U00470,P00968,click,2026-01-15 20:50:39.106684
U00157,P00733,click,2026-01-08 20:50:39.107185
U00336,P00391,view,2025-12-31 20:50:39.107558
U00029,P00353,view,2025-11-03 20:50:39.107883
U00417,P00613,view,2025-12-12 20:50:39.108197
U00187,P00217,view,2025-10-25 20:50:39.108548
U00074,P00208,click,2025-12-20 20:50:39.109021
U00054,P00808,view,2026-01-03 20:50:39.109578
U00241,P00566,view,2025-12-03 20:50:39.110080
U00226,P00233,view,2025-12-27 20:50:39.110553
U00310,P00948,click,2026-01-05 20:50:39.111021
U00367,P00696,view,2025-11-05 20:50:39.111496
U00012,P00390,click,2025-10-31 20:50:39.112013
U00132,P00673,view,2026-01-09 20:50:39.112439
U00266,P00964,add_to_cart,2025-12-25 20:50:39.112831
U00331,P00235,view,2025-11-25 20:50:39.113186
U00452,P00380,click,2025-12-22 20:50:39.113530
U00468,P00049,click,2026-01-15 20:50:39.113875
U00351,P00268,click,2025-12-30 20:50:39.114239
U00340,P00274,purchase,2025-11-19 20:50:39.114652
U00247,P00609,view,2025-10-29 20:50:39.115409
U00054,P00224,view,2025-11-28 20:50:39.116012
U00075,P00132,click,2026-01-05 20:50:39.116643
U00485,P00887,click,2025-11-21 20:50:39.117020
U00309,P00964,view,2025-12-07 20:50:39.117344
U00414,P00491,view,2025-11-23 20:50:39.117655
