product_id,title,description,category,brand,price,rating,num_reviews
P00607,Vintage Sports Gadget,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,363.43,4.3,302
P00608,Classic Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,371.0,4.2,585
P00609,Vintage Clothing Tool,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,118.96,4.1,803
P00610,Modern Sports Device,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,424.26,4.7,897
P00611,Essential Books Widget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,240.68,4.5,742
P00612,Vintage Books Device,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,330.67,3.4,228
P00613,Classic Toys Device,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,192.12,4.2,474
P00614,Premium Electronics Tool,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,295.95,4.9,72
P00615,Modern Sports Widget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,435.07,3.8,305
P00616,Deluxe Sports Gadget,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,496.25,3.7,583
P00617,Essential Sports Tool,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,98.37,3.2,340
P00618,Essential Toys Tool,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,38.43,3.9,214
P00619,Deluxe Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,394.75,4.6,132
P00620,Vintage Books Item,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,207.66,4.9,392
P00621,Modern Electronics Gadget,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,368.02,4.9,913
P00622,Deluxe Home Widget,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,341.61,4.3,254
P00623,Essential Clothing Gadget,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,60.33,4.0,313
P00624,Premium Clothing Device,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,474.75,3.9,532
P00625,Essential Books Item,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,445.11,5.0,350
P00626,Deluxe Sports Gadget,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,474.56,4.8,413
P00627,Deluxe Electronics Tool,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,492.59,3.4,22
P00628,Deluxe Books Widget,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,189.63,4.3,38
P00629,Modern Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,33.81,5.0,677
P00630,Premium Electronics Tool,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,66.74,3.9,126
P00631,Classic Books Tool,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,85.03,4.4,645
P00632,Classic Electronics Tool,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,59.48,4.0,637
P00633,Classic Books Widget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,260.68,4.2,289
P00634,Classic Electronics Gadget,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,308.41,4.6,851
P00635,Essential Books Tool,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,210.78,3.3,561
P00636,Vintage Sports Item,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,172.0,3.0,687
P00637,Modern Electronics Tool,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,252.11,4.9,798
P00638,Vintage Books Tool,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,59.63,3.5,236
P00639,Essential Sports Item,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,34.54,4.6,895
P00640,Essential Electronics Tool,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,163.23,4.5,97
P00641,Deluxe Electronics Tool,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,327.13,3.7,915
P00642,Essential Sports Tool,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,55.55,4.6,187
P00643,Classic Electronics Item,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,143.2,3.8,871
P00644,Vintage Sports Gadget,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,65.4,4.4,60
P00645,Classic Clothing Product,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,246.51,4.1,448
P00646,Classic Clothing Device,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,309.57,4.7,901
P00647,Classic Toys Item,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,65.34,3.8,47
P00648,Vintage Electronics Device,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,16.06,4.7,537
P00649,Vintage Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,119.75,4.9,894
P00650,Modern Home Tool,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,353.28,3.2,677
P00651,Classic Toys Device,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,335.22,4.3,152
P00652,Premium Books Widget,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,325.27,3.3,869
P00653,Deluxe Sports Widget,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,378.2,3.6,338
P00654,Modern Home Gadget,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,279.74,3.8,836
P00655,Classic Clothing Item,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,402.62,3.9,877
P00656,Essential Sports Widget,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,490.53,4.5,18
P00657,Classic Electronics Widget,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,282.99,3.0,93
P00658,Vintage Books Device,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,446.15,4.1,670
P00659,Essential Toys Device,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,414.4,4.6,864
P00660,Modern Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,303.98,4.4,372
P00661,Premium Toys Widget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,382.07,3.4,349
P00662,Modern Home Product,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,193.21,3.2,918
P00663,Deluxe Clothing Tool,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,373.83,3.8,260
P00664,Deluxe Books Widget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,465.81,3.8,468
P00665,Premium Clothing Item,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,32.79,4.3,688
P00666,Classic Books Item,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,332.64,4.9,137
P00667,Modern Sports Tool,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,33.8,4.9,858
P00668,Modern Books Gadget,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,348.99,3.3,834
P00669,Classic Clothing Tool,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,304.27,4.8,516
P00670,Modern Sports Tool,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,383.56,3.5,986
P00671,Classic Home Gadget,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,77.71,4.2,907
P00672,Essential Toys Tool,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,278.42,3.6,754
P00673,Deluxe Books Gadget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,315.84,3.6,353
P00674,Vintage Toys Tool,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,487.84,3.4,555
P00675,Vintage Toys Widget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,382.78,4.1,596
P00676,Vintage Books Tool,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,447.99,4.1,898
P00677,Modern Sports Widget,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,22.38,3.3,686
P00678,Essential Electronics Gadget,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,491.93,4.4,149
P00679,Deluxe Electronics Product,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,25.83,4.6,104
P00680,Deluxe Books Tool,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,327.09,3.8,523
P00681,Vintage Toys Tool,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,33.02,3.8,426
P00682,Modern Toys Widget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,16.35,3.5,635
P00683,Vintage Sports Tool,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,357.68,3.7,602
P00684,Deluxe Books Tool,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,482.5,3.6,181
P00685,Deluxe Toys Gadget,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,370.19,3.2,41
P00686,Modern Sports Device,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,73.73,4.2,261
P00687,Classic Electronics Tool,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,469.37,3.1,950
P00688,Premium Home Tool,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,311.65,4.3,502
P00689,Essential Books Widget,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,394.18,3.6,225
P00690,Premium Clothing Product,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,88.09,4.1,413
P00691,Deluxe Electronics Gadget,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,335.03,3.7,300
P00692,Modern Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,498.35,4.6,664
P00693,Vintage Electronics Device,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,228.38,4.8,628
P00694,Premium Books Tool,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,443.97,3.8,815
P00695,Essential Electronics Product,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,364.75,3.0,529
P00696,Modern Home Item,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,248.53,3.6,667
P00697,Modern Clothing Widget,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,474.62,3.3,979
P00698,Premium Books Tool,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,42.08,4.3,792
P00699,Premium Clothing Gadget,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,273.5,4.4,999
P00700,Vintage Toys Widget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,375.98,3.3,470
P00701,Premium Toys Widget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,45.89,3.4,257
P00702,Modern Books Gadget,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,456.38,3.8,461
P00703,Classic Toys Device,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,18.28,4.3,547
P00704,Premium Electronics Tool,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,296.95,4.4,74
P00705,Premium Home Device,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,395.58,3.6,88
P00706,Classic Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,412.84,3.1,160
P00707,Deluxe Books Tool,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,201.59,4.6,558
P00708,Essential Home Tool,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,444.62,4.9,887
P00709,Premium Toys Product,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,438.64,3.3,42
P00710,Modern Electronics Item,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,273.2,4.9,312
P00711,Deluxe Clothing Item,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,453.76,4.7,145
P00712,Deluxe Clothing Product,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,419.03,3.4,185
P00713,Premium Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,236.02,4.1,297
P00714,Essential Toys Widget,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,106.73,4.2,974
P00715,Deluxe Home Tool,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,331.18,3.2,634
P00716,Essential Electronics Item,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,230.82,4.2,313
P00717,Deluxe Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,287.76,4.6,981
P00718,Premium Sports Device,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,130.63,3.4,757
P00719,Essential Toys Device,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,75.81,4.5,898
P00720,Classic Sports Device,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,389.64,4.0,111
P00721,Premium Clothing Device,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,430.77,3.3,551
P00722,Vintage Clothing Tool,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,47.47,3.2,19
P00723,Modern Books Product,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,208.52,4.2,928
P00724,Essential Electronics Product,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,448.05,4.1,669
P00725,Classic Clothing Gadget,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,446.8,4.2,877
P00726,Classic Home Product,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,260.1,3.8,514
P00727,Modern Electronics Tool,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,91.26,4.0,456
P00728,Modern Clothing Product,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,333.11,4.9,753
P00729,Essential Toys Widget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,117.22,4.0,64
P00730,Deluxe Home Widget,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,337.61,4.0,810
P00731,Classic Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,441.96,3.1,664
P00732,Vintage Home Product,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,320.45,3.5,759
P00733,Modern Home Product,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,95.19,4.3,374
P00734,Modern Books Device,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,194.4,4.8,528
P00735,Essential Sports Item,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,398.4,4.8,6
P00736,Classic Books Gadget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,122.7,4.0,287
P00737,Deluxe Clothing Gadget,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,187.49,4.4,121
P00738,Classic Toys Device,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,362.93,4.0,490
P00739,Modern Sports Gadget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,327.16,3.8,249
P00740,Modern Electronics Product,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,88.95,4.3,40
P00741,Premium Books Gadget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,136.55,3.4,981
P00742,Modern Sports Tool,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,19.12,4.4,677
P00743,Deluxe Home Item,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,307.2,3.9,493
P00744,Classic Clothing Product,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,79.93,4.2,785
P00745,Vintage Clothing Product,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,139.62,4.4,350
P00746,Modern Sports Widget,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,122.61,3.8,111
P00747,Modern Electronics Product,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,345.34,4.7,620
P00748,Classic Electronics Product,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,303.91,4.8,544
P00749,Premium Books Item,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,333.1,4.8,552
P00750,Modern Electronics Item,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,191.48,3.1,542
P00751,Classic Sports Item,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,181.75,4.6,929
P00752,Premium Toys Item,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,75.6,4.0,238
P00753,Modern Electronics Product,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,210.24,3.4,726
P00754,Modern Toys Product,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,67.74,3.0,670
P00755,Classic Clothing Device,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,62.23,3.9,599
P00756,Modern Home Item,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,286.69,4.2,696
P00757,Classic Sports Product,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,394.06,4.0,379
P00758,Classic Books Device,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,494.37,4.2,792
P00759,Vintage Toys Gadget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,428.95,4.3,765
P00760,Vintage Clothing Gadget,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,59.14,4.0,804
P00761,Modern Home Tool,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,345.44,3.1,398
P00762,Premium Toys Gadget,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,241.12,4.2,90
P00763,Deluxe Electronics Device,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,49.22,3.1,393
P00764,Vintage Sports Product,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,150.37,4.9,58
P00765,Classic Clothing Widget,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,108.84,4.3,823
P00766,Deluxe Books Widget,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,394.14,4.0,715
P00767,Deluxe Clothing Tool,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,27.67,3.5,0
P00768,Essential Clothing Item,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,183.03,3.8,600
P00769,Premium Clothing Tool,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,354.77,4.8,562
P00770,Modern Home Device,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,180.26,4.6,231
P00771,Classic Books Item,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,291.7,3.5,416
P00772,Modern Books Widget,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,256.55,3.7,119
P00773,Modern Books Product,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,132.57,3.9,386
P00774,Deluxe Books Device,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,481.01,3.9,471
P00775,Classic Books Widget,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,136.33,3.8,807
P00776,Essential Clothing Item,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,478.17,4.0,9
P00777,Deluxe Toys Device,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,55.57,4.3,840
P00778,Modern Home Gadget,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,243.51,3.7,915
P00779,Deluxe Books Tool,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,344.72,4.8,510
P00780,Deluxe Toys Tool,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,128.61,3.5,234
P00781,Modern Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,86.44,3.2,942
P00782,Modern Electronics Widget,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,384.48,4.1,43
P00783,Modern Sports Device,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,251.25,5.0,918
P00784,Classic Books Gadget,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,492.35,4.8,286
P00785,Modern Sports Gadget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,36.53,4.6,489
P00786,Modern Books Device,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,202.92,4.4,178
P00787,Vintage Sports Product,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,235.43,4.4,12
P00788,Classic Toys Product,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,59.37,3.7,882
P00789,Modern Home Device,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,126.2,3.9,627
P00790,Deluxe Home Item,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,217.73,3.8,770
P00791,Classic Home Device,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,230.86,4.1,589
P00792,Premium Toys Tool,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,142.28,3.5,442
P00793,Deluxe Sports Tool,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,83.28,4.6,180
P00794,Deluxe Sports Tool,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,263.33,4.4,804
P00795,Essential Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,430.67,3.1,101
P00796,Premium Toys Gadget,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,408.77,4.0,644
P00797,Vintage Electronics Device,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,137.29,3.7,570
P00798,Premium Home Item,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,69.41,4.7,986
P00799,Modern Books Product,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,328.43,4.1,799
P00800,Essential Home Tool,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,260.12,4.5,457
P00801,Modern Electronics Device,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,237.24,4.9,889
P00802,Classic Clothing Tool,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,310.03,3.8,928
P00803,Deluxe Electronics Device,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,121.83,3.6,298
P00804,Modern Toys Tool,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,203.77,4.8,799
P00805,Modern Home Item,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,212.85,3.4,23
P00806,Vintage Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,470.81,4.4,81
P00807,Classic Clothing Widget,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,56.82,4.9,484
P00808,Premium Books Item,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,266.75,5.0,106
